session_id,file,utt_id,Speaker,Dialogue,start_time,end_time,type,teacherMove,reasoning_annot,KC,problem,mastery,reasoning_session,Unnamed: 14,#,selectable
30,01801e36-4f2a-fdae-53e5-b3b0b7760090.json,0,TEACHER,Hey!,00:00:00:000,00:00:00:400,,,,"Angle Relationships (Vertical, Supplementary)","Given that one angle formed by two intersecting lines measures 51 degrees, find the measures of the other three angles.",0,"The student received significant scaffolding for the first problem, with the teacher providing direct answers and step-by-step calculations. For the second problem, when asked to find angle 3 given angle 1 is 78 degrees (meaning angle 3 should also be 78 degrees as vertical angles), the student responded '102'. Although the teacher affirmed this, it suggests the student may have calculated an adjacent angle (180-78=102) rather than the requested vertical angle. The student still required hints and re-explanation from the teacher to proceed, indicating that they have not yet independently mastered applying the concepts of vertical and supplementary angles.",,1584,yes
30,01801e36-4f2a-fdae-53e5-b3b0b7760090.json,1,TEACHER,What can I help you with?,00:00:00:400,00:00:02:800,,,,"Angle Relationships (Vertical, Supplementary)","Given that one angle formed by two intersecting lines measures 51 degrees, find the measures of the other three angles.",0,"The student received significant scaffolding for the first problem, with the teacher providing direct answers and step-by-step calculations. For the second problem, when asked to find angle 3 given angle 1 is 78 degrees (meaning angle 3 should also be 78 degrees as vertical angles), the student responded '102'. Although the teacher affirmed this, it suggests the student may have calculated an adjacent angle (180-78=102) rather than the requested vertical angle. The student still required hints and re-explanation from the teacher to proceed, indicating that they have not yet independently mastered applying the concepts of vertical and supplementary angles.",,1585,yes
30,01801e36-4f2a-fdae-53e5-b3b0b7760090.json,2,STUDENT_1,geometry.,00:00:02:800,00:00:03:600,,,,"Angle Relationships (Vertical, Supplementary)","Given that one angle formed by two intersecting lines measures 51 degrees, find the measures of the other three angles.",0,"The student received significant scaffolding for the first problem, with the teacher providing direct answers and step-by-step calculations. For the second problem, when asked to find angle 3 given angle 1 is 78 degrees (meaning angle 3 should also be 78 degrees as vertical angles), the student responded '102'. Although the teacher affirmed this, it suggests the student may have calculated an adjacent angle (180-78=102) rather than the requested vertical angle. The student still required hints and re-explanation from the teacher to proceed, indicating that they have not yet independently mastered applying the concepts of vertical and supplementary angles.",,1586,
30,01801e36-4f2a-fdae-53e5-b3b0b7760090.json,3,TEACHER,awesome let me know what you need help with,00:00:03:600,00:00:08:000,,,,"Angle Relationships (Vertical, Supplementary)","Given that one angle formed by two intersecting lines measures 51 degrees, find the measures of the other three angles.",0,"The student received significant scaffolding for the first problem, with the teacher providing direct answers and step-by-step calculations. For the second problem, when asked to find angle 3 given angle 1 is 78 degrees (meaning angle 3 should also be 78 degrees as vertical angles), the student responded '102'. Although the teacher affirmed this, it suggests the student may have calculated an adjacent angle (180-78=102) rather than the requested vertical angle. The student still required hints and re-explanation from the teacher to proceed, indicating that they have not yet independently mastered applying the concepts of vertical and supplementary angles.",,1587,yes
30,01801e36-4f2a-fdae-53e5-b3b0b7760090.json,4,STUDENT_1,m<4=51 and i have to find the other 3,00:00:08:000,00:00:12:000,,,,"Angle Relationships (Vertical, Supplementary)","Given that one angle formed by two intersecting lines measures 51 degrees, find the measures of the other three angles.",0,"The student received significant scaffolding for the first problem, with the teacher providing direct answers and step-by-step calculations. For the second problem, when asked to find angle 3 given angle 1 is 78 degrees (meaning angle 3 should also be 78 degrees as vertical angles), the student responded '102'. Although the teacher affirmed this, it suggests the student may have calculated an adjacent angle (180-78=102) rather than the requested vertical angle. The student still required hints and re-explanation from the teacher to proceed, indicating that they have not yet independently mastered applying the concepts of vertical and supplementary angles.",,1588,
30,01801e36-4f2a-fdae-53e5-b3b0b7760090.json,5,TEACHER,"Alright so when lines intersect (cross) each other, they create 4 angles right?",00:00:12:000,00:00:23:600,TEACHER_MOVE,PROVIDING_EXPLANATION,The teacher is explaining a fundamental concept about intersecting lines and the angles they form.,"Angle Relationships (Vertical, Supplementary)","Given that one angle formed by two intersecting lines measures 51 degrees, find the measures of the other three angles.",0,"The student received significant scaffolding for the first problem, with the teacher providing direct answers and step-by-step calculations. For the second problem, when asked to find angle 3 given angle 1 is 78 degrees (meaning angle 3 should also be 78 degrees as vertical angles), the student responded '102'. Although the teacher affirmed this, it suggests the student may have calculated an adjacent angle (180-78=102) rather than the requested vertical angle. The student still required hints and re-explanation from the teacher to proceed, indicating that they have not yet independently mastered applying the concepts of vertical and supplementary angles.",,1589,yes
30,01801e36-4f2a-fdae-53e5-b3b0b7760090.json,6,TEACHER,"Of those four angles, the ones that are opposite to each other are equal",00:00:23:600,00:00:32:000,TEACHER_MOVE,PROVIDING_EXPLANATION,The teacher is explaining the property of vertical angles.,"Angle Relationships (Vertical, Supplementary)","Given that one angle formed by two intersecting lines measures 51 degrees, find the measures of the other three angles.",0,"The student received significant scaffolding for the first problem, with the teacher providing direct answers and step-by-step calculations. For the second problem, when asked to find angle 3 given angle 1 is 78 degrees (meaning angle 3 should also be 78 degrees as vertical angles), the student responded '102'. Although the teacher affirmed this, it suggests the student may have calculated an adjacent angle (180-78=102) rather than the requested vertical angle. The student still required hints and re-explanation from the teacher to proceed, indicating that they have not yet independently mastered applying the concepts of vertical and supplementary angles.",,1590,yes
30,01801e36-4f2a-fdae-53e5-b3b0b7760090.json,7,TEACHER,so in this case measure of angle 4 is equal to measure of angle 2,00:00:32:000,00:00:40:400,TEACHER_MOVE,EXEMPLIFYING,The teacher uses the specific angles from the student's problem to illustrate the concept of vertical angles.,"Angle Relationships (Vertical, Supplementary)","Given that one angle formed by two intersecting lines measures 51 degrees, find the measures of the other three angles.",0,"The student received significant scaffolding for the first problem, with the teacher providing direct answers and step-by-step calculations. For the second problem, when asked to find angle 3 given angle 1 is 78 degrees (meaning angle 3 should also be 78 degrees as vertical angles), the student responded '102'. Although the teacher affirmed this, it suggests the student may have calculated an adjacent angle (180-78=102) rather than the requested vertical angle. The student still required hints and re-explanation from the teacher to proceed, indicating that they have not yet independently mastered applying the concepts of vertical and supplementary angles.",,1591,yes
30,01801e36-4f2a-fdae-53e5-b3b0b7760090.json,8,TEACHER,"so since measure of angle 4 is 51, measure of angle 2 is also 51",00:00:40:400,00:00:50:400,TEACHER_MOVE,EXEMPLIFYING,"The teacher applies the concept with the given numerical value, demonstrating how to use the rule.","Angle Relationships (Vertical, Supplementary)","Given that one angle formed by two intersecting lines measures 51 degrees, find the measures of the other three angles.",0,"The student received significant scaffolding for the first problem, with the teacher providing direct answers and step-by-step calculations. For the second problem, when asked to find angle 3 given angle 1 is 78 degrees (meaning angle 3 should also be 78 degrees as vertical angles), the student responded '102'. Although the teacher affirmed this, it suggests the student may have calculated an adjacent angle (180-78=102) rather than the requested vertical angle. The student still required hints and re-explanation from the teacher to proceed, indicating that they have not yet independently mastered applying the concepts of vertical and supplementary angles.",,1592,yes
30,01801e36-4f2a-fdae-53e5-b3b0b7760090.json,9,TEACHER,You also know that the two lines that are crossing in your diagram are straight lines so that means that they are 180藲 angles.,00:00:50:400,00:01:06:400,TEACHER_MOVE,PROVIDING_EXPLANATION,The teacher explains the concept of angles on a straight line summing to 180 degrees.,"Angle Relationships (Vertical, Supplementary)","Given that one angle formed by two intersecting lines measures 51 degrees, find the measures of the other three angles.",0,"The student received significant scaffolding for the first problem, with the teacher providing direct answers and step-by-step calculations. For the second problem, when asked to find angle 3 given angle 1 is 78 degrees (meaning angle 3 should also be 78 degrees as vertical angles), the student responded '102'. Although the teacher affirmed this, it suggests the student may have calculated an adjacent angle (180-78=102) rather than the requested vertical angle. The student still required hints and re-explanation from the teacher to proceed, indicating that they have not yet independently mastered applying the concepts of vertical and supplementary angles.",,1593,yes
