session_id,file,utt_id,Speaker,Dialogue,start_time,end_time,type,teacherMove,reasoning_annot,KC,problem,mastery,reasoning_session,Unnamed: 14,#,selectable
7,01801e36-4f2a-2e6c-a6fa-6f4d8240ed92.json,0,TEACHER,Hi :),0:00:00,00:00:01:000,,,,Factoring Algebraic Expressions,Factor the algebraic expression 3w^2x^4 - 48w^2 completely.,0,"The student required significant scaffolding and explicit instruction to factor the expression. The teacher had to prompt the student to identify common terms, tell them to factor out specific numbers/variables, and ultimately provided the final factored form. The student also explicitly stated, 'i was stuck on that problem', indicating a lack of independent mastery of the skill by the end of the session.",,370,yes
7,01801e36-4f2a-2e6c-a6fa-6f4d8240ed92.json,1,STUDENT_1,im done with this,00:00:01:000,00:00:03:000,,,,Factoring Algebraic Expressions,Factor the algebraic expression 3w^2x^4 - 48w^2 completely.,0,"The student required significant scaffolding and explicit instruction to factor the expression. The teacher had to prompt the student to identify common terms, tell them to factor out specific numbers/variables, and ultimately provided the final factored form. The student also explicitly stated, 'i was stuck on that problem', indicating a lack of independent mastery of the skill by the end of the session.",,371,
7,01801e36-4f2a-2e6c-a6fa-6f4d8240ed92.json,2,TEACHER,don't worry take it slow,00:00:03:000,00:00:05:000,TEACHER_MOVE,EMOTIONAL_SUPPORT,The teacher offers reassurance and encouragement to the student.,Factoring Algebraic Expressions,Factor the algebraic expression 3w^2x^4 - 48w^2 completely.,0,"The student required significant scaffolding and explicit instruction to factor the expression. The teacher had to prompt the student to identify common terms, tell them to factor out specific numbers/variables, and ultimately provided the final factored form. The student also explicitly stated, 'i was stuck on that problem', indicating a lack of independent mastery of the skill by the end of the session.",,372,yes
7,01801e36-4f2a-2e6c-a6fa-6f4d8240ed92.json,3,STUDENT_1,thats it,00:00:05:000,00:00:06:000,,,,Factoring Algebraic Expressions,Factor the algebraic expression 3w^2x^4 - 48w^2 completely.,0,"The student required significant scaffolding and explicit instruction to factor the expression. The teacher had to prompt the student to identify common terms, tell them to factor out specific numbers/variables, and ultimately provided the final factored form. The student also explicitly stated, 'i was stuck on that problem', indicating a lack of independent mastery of the skill by the end of the session.",,373,
7,01801e36-4f2a-2e6c-a6fa-6f4d8240ed92.json,4,TEACHER,Is the instruction given to factorize it?,00:00:06:000,00:00:09:000,TEACHER_MOVE,PROMPTING,The teacher asks a question to clarify the problem's objective and initiate engagement.,Factoring Algebraic Expressions,Factor the algebraic expression 3w^2x^4 - 48w^2 completely.,0,"The student required significant scaffolding and explicit instruction to factor the expression. The teacher had to prompt the student to identify common terms, tell them to factor out specific numbers/variables, and ultimately provided the final factored form. The student also explicitly stated, 'i was stuck on that problem', indicating a lack of independent mastery of the skill by the end of the session.",,374,yes
7,01801e36-4f2a-2e6c-a6fa-6f4d8240ed92.json,5,STUDENT_1,factor completely,00:00:09:000,00:00:10:000,,,,Factoring Algebraic Expressions,Factor the algebraic expression 3w^2x^4 - 48w^2 completely.,0,"The student required significant scaffolding and explicit instruction to factor the expression. The teacher had to prompt the student to identify common terms, tell them to factor out specific numbers/variables, and ultimately provided the final factored form. The student also explicitly stated, 'i was stuck on that problem', indicating a lack of independent mastery of the skill by the end of the session.",,375,
7,01801e36-4f2a-2e6c-a6fa-6f4d8240ed92.json,6,TEACHER,Okay cool,00:00:10:000,00:00:11:000,,,,Factoring Algebraic Expressions,Factor the algebraic expression 3w^2x^4 - 48w^2 completely.,0,"The student required significant scaffolding and explicit instruction to factor the expression. The teacher had to prompt the student to identify common terms, tell them to factor out specific numbers/variables, and ultimately provided the final factored form. The student also explicitly stated, 'i was stuck on that problem', indicating a lack of independent mastery of the skill by the end of the session.",,376,yes
7,01801e36-4f2a-2e6c-a6fa-6f4d8240ed92.json,7,TEACHER,"So, what do you see that is common with the two terms?",00:00:11:000,00:00:17:000,TEACHER_MOVE,PROBING_STUDENT_THINKING,"The teacher asks the student to identify a common element, probing their understanding of factorization.",Factoring Algebraic Expressions,Factor the algebraic expression 3w^2x^4 - 48w^2 completely.,0,"The student required significant scaffolding and explicit instruction to factor the expression. The teacher had to prompt the student to identify common terms, tell them to factor out specific numbers/variables, and ultimately provided the final factored form. The student also explicitly stated, 'i was stuck on that problem', indicating a lack of independent mastery of the skill by the end of the session.",,377,yes
7,01801e36-4f2a-2e6c-a6fa-6f4d8240ed92.json,8,STUDENT_1,w,00:00:17:000,00:00:18:000,,,,Factoring Algebraic Expressions,Factor the algebraic expression 3w^2x^4 - 48w^2 completely.,0,"The student required significant scaffolding and explicit instruction to factor the expression. The teacher had to prompt the student to identify common terms, tell them to factor out specific numbers/variables, and ultimately provided the final factored form. The student also explicitly stated, 'i was stuck on that problem', indicating a lack of independent mastery of the skill by the end of the session.",,378,
7,01801e36-4f2a-2e6c-a6fa-6f4d8240ed92.json,9,TEACHER,okay so if you factor out w you get this,00:00:18:000,00:00:23:000,TEACHER_MOVE,SCAFFOLDING,The teacher breaks down the factoring process by showing the result of factoring out 'w'.,Factoring Algebraic Expressions,Factor the algebraic expression 3w^2x^4 - 48w^2 completely.,0,"The student required significant scaffolding and explicit instruction to factor the expression. The teacher had to prompt the student to identify common terms, tell them to factor out specific numbers/variables, and ultimately provided the final factored form. The student also explicitly stated, 'i was stuck on that problem', indicating a lack of independent mastery of the skill by the end of the session.",,379,yes
7,01801e36-4f2a-2e6c-a6fa-6f4d8240ed92.json,10,TEACHER,you get that?,00:00:23:000,00:00:25:000,TEACHER_MOVE,PROBING_STUDENT_THINKING,The teacher checks for the student's understanding of the previous step.,Factoring Algebraic Expressions,Factor the algebraic expression 3w^2x^4 - 48w^2 completely.,0,"The student required significant scaffolding and explicit instruction to factor the expression. The teacher had to prompt the student to identify common terms, tell them to factor out specific numbers/variables, and ultimately provided the final factored form. The student also explicitly stated, 'i was stuck on that problem', indicating a lack of independent mastery of the skill by the end of the session.",,380,yes
